family,subfamily,tribe,tips,broad_sociality,parasite_host_sociality,fine_sociality,sociality_notes,sociality_ref,broad_nesting,parasite_host_nesting,fine_nesting,nesting_notes,nesting_ref,nest_accuracy,host_bee,host_ref,wax,resin,floral_oil,nestmat_accuracy,nest_materials_ref
Apidae,Apinae,Euglossini,Euglossa_villosiventris,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_championi,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_cybelia,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_ioprosopa,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_dressleri,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_maculilabris,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_nigropilosa,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_chlorina,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_deceptrix,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_fimbriata,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_cordata,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_milenae,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_hemichlora,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_erythrochlora,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_despecta,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_cyanaspis,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_modestior,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_melanotricha,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_securigera,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_variabilis,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_liopoda,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_jamaicensis,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_viridissima,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_tridentata,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_augaspis,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_bursigera,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_prasina,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_cyanura,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_viridis,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_perviridis,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_polita,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_azurea,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_decorata,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_mandibularis,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_perfulgens,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Euglossa_villosa,solitary,,some communal or quasisocial,,Michener 1974; Faria & Melo 2020,above-ground,,"cavities, aerial",,Michener 2007,tribe,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Aglae_caerulea,kleptoparasite,solitary,,,Silva et al. 2015,kleptoparasite,above-ground,aerial,,Silva et al. 2015,species,Eulaema nigrita,Silva et al. 2015,no,kleptoparasite,kleptoparasite,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_mexicana,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_dressleri,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_surinamensis,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_flaviventris,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_pallida,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_schmidtiana,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_violacea,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_corusca,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_rugosa,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_chalybaea,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_mariana,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_auriceps,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_nigrohirta,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_nordestina,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_violascens,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_concava,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_mussitans,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_superba,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_lucifera,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_pulchra,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_ornata,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_atlantica,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_distinguenda,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_lucida,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_anisochlora,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_chrysopyga,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_rufocauda,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_excellens,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_magrettii,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_macroglossa,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_vidua,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eufriesea_coerulescens,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,"cavities, aerial, ant or termite nests",,Kamke et al. 2008,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_nigrita,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_boliviensis,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_cingulata,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_mocsaryi,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_polychroma,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_peruviana,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_speciosa,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_leucopyga,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_seabrai,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_polyzona,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_bombiformis,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_chocoana,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_sororia,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_meriana,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_atleticana,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Eulaema_flavescens,solitary,,some communal or quasisocial,,Michener 1974,above-ground,,cavities,,Dressler 1982,genus,,,no,yes,no,,"Rocha-Filho et al. 2012, Noll et al. 2021"
Apidae,Apinae,Euglossini,Exaerete_smaragdina,kleptoparasite,solitary,,,Kimsey 1979,kleptoparasite,above-ground,aerial,,Dressler 1982,genus,"Eufriesia, Eulaema",Dressler 1982,kleptoparasite,kleptoparasite,kleptoparasite,,
Apidae,Apinae,Euglossini,Exaerete_frontalis,kleptoparasite,solitary,,,Kimsey 1979,kleptoparasite,above-ground,aerial,,Dressler 1982,genus,"Eufriesia, Eulaema",Dressler 1982,kleptoparasite,kleptoparasite,kleptoparasite,,
Apidae,Apinae,Euglossini,Exaerete_azteca,kleptoparasite,solitary,,,Kimsey 1979,kleptoparasite,above-ground,aerial,,Dressler 1982,genus,"Eufriesia, Eulaema",Dressler 1982,kleptoparasite,kleptoparasite,kleptoparasite,,
Apidae,Apinae,Euglossini,Exaerete_dentata,kleptoparasite,solitary,,,Kimsey 1979,kleptoparasite,above-ground,aerial,,Dressler 1982,genus,"Eufriesia, Eulaema",Dressler 1982,kleptoparasite,kleptoparasite,kleptoparasite,,
