"family","tribe","tips","sociality","nest"
"Megachilidae","Osmiini","Ashmeadiella_opuntiae","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_australis","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_clypeodentata","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_cazieri","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_salviae","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_barberi","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_holtii","solitary","ground"
"Megachilidae","Osmiini","Ashmeadiella_rhodognatha","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_xenomastax","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_erema","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_eurynorhyncha","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_lutzi","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_timberlakei","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_micheneri","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_breviceps","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_femorata","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_rufitarsis","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_hurdiana","solitary","aboveground"
"Megachilidae","Osmiini","Ashmeadiella_rubrella","solitary","ground"
"Megachilidae","Osmiini","Atoposmia_elongata","solitary","aboveground"
"Megachilidae","Osmiini","Atoposmia_hebitis","solitary","aboveground"
"Megachilidae","Osmiini","Atoposmia_timberlakei","solitary","aboveground"
"Megachilidae","Osmiini","Atoposmia_mirifica","solitary","aboveground"
"Megachilidae","Osmiini","Atoposmia_abjecta","solitary","ground"
"Megachilidae","Osmiini","Atoposmia_triodonta","solitary","aboveground"
"Megachilidae","Osmiini","Atoposmia_copelandica","solitary","aboveground"
"Megachilidae","Osmiini","Wainia_eremoplana","solitary","aboveground"
"Megachilidae","Osmiini","Wainia_sexsignata","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_acuticornis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_epeoliformis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_albifrons","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_tuberculata","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_spoliata","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_fulgida","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_biscutellae","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_leucomelana","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_claviventris","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_pilosifrons","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_producta","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_hypocrita","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_freygessneri","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_curvipes","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_mitis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_praestans","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_tridentata","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_princeps","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_rufopicta","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_villiersi","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_moricei","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_quinquespinosa","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_minor","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_minuta","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_karakalensis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_ruficornis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_nitidula","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_minima","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_adunca","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_manicata","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_benoisti","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_bihamata","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_marchali","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_ctenophora","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_fabrei","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_pallicornis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_holmboei","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_carinata","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_insularis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_loti","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_ochraceicornis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_ravouxi","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_jheringii","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_pici","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_brunnescens","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_fortispina","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_hoggara","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_fertoni","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_anthocopoides","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_lepeletieri","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_mucida","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_flabellifera","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_homalocera","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_monstrabilis","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_tenuiserrata","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_annulata","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_israelica","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_mutica","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_uncaticornis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_hierichonica","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_christae","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_nisa","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_speculum","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_zonalis","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_parana","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_segura","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_erythrogastra","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_negevensis","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_bassana","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_africana","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_maghrebensis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_platalea","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_robusta","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_nemophilae","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_simplex","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_antalyae","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_lebanotica","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_paralias","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_bullifacies","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_incanescens","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_plagiostoma","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_zuni","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_jacintana","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_pygmaea","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_mojavensis","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_illustris","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_batyamae","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_longispina","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_villosa","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_yermasoyiae","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_papaveris","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_perezi","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_fasciculata","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_hemisphaerica","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_cristatula","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_pulchella","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_semirubra","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_mocsaryi","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_bisulca","solitary","ground"
"Megachilidae","Osmiini","Hoplitis_dalmatica","solitary","aboveground"
"Megachilidae","Osmiini","Hoplitis_similis","solitary","ground"
"Megachilidae","Osmiini","Haetosmia_brachyura","solitary","ground"
"Megachilidae","Osmiini","Haetosmia_circumventa","solitary","ground"
"Megachilidae","Osmiini","Ochreriades_fasciata","solitary","aboveground"
"Megachilidae","Megachilini","Coelioxys_alternatus","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_niveofasciata","solitary","aboveground"
"Megachilidae","Megachilini","Radoszkowskiana_rufiventris","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_ramakrishnae","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_spissula","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_remotula","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_willughbiella","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_frigida","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_circumcincta","solitary","ground"
"Megachilidae","Megachilini","Megachile_analis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_melanophaea","solitary","ground"
"Megachilidae","Megachilini","Megachile_diabolica","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_lagopoda","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_maritima","solitary","ground"
"Megachilidae","Megachilini","Megachile_nigriventris","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_mendica","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_snowi","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_gentilis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_pankus","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_texana","solitary","ground"
"Megachilidae","Megachilini","Megachile_cleomis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_lippiae","solitary","ground"
"Megachilidae","Megachilini","Megachile_coquilletti","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_brevis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_droegei","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_onobrychidis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_pseudobrevis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_dentitarsus","solitary","ground"
"Megachilidae","Megachilini","Megachile_perihirta","solitary","ground"
"Megachilidae","Megachilini","Megachile_latimanus","solitary","ground"
"Megachilidae","Megachilini","Megachile_gemula","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_addenda","solitary","ground"
"Megachilidae","Megachilini","Megachile_chrysopyga","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_sequior","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_captionis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_mundifica","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_kohtaoensis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_griseopicta","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_remota","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_subtranquilla","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_conjuncta","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_igniscopata","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_bombycina","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_cockerelli","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_lapponica","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_relativa","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_ainu","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_alpicola","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_centuncularis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_octosignata","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_versicolor","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_pyrenaea","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_ligniseca","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_inermis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_nipponica","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_tsurugensis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_melanopyga","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_montivaga","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_pilicrus","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_genalis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_zapoteca","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_ecuadoria","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_grandibarbis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_euzona","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_microsoma","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_coquimbensis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_saulcyi","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_semirufa","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_flammiventris","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_anatolica","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_viridicollis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_leachella","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_pusilla","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_leucostoma","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_cyanescens","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_concinna","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_venusta","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_hera","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_inexspectata","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_walkeri","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_pilidens","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_burdigalensis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_opacifrons","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_rotundata","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_flabellipes","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_giraudi","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_nitidicollis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_leucomalla","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_apicalis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_asahinai","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_kobensis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_pseudomonticola","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_fortis","solitary","ground"
"Megachilidae","Megachilini","Megachile_agustini","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_soledadensis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_nevadensis","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_pseudonigra","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_amica","solitary","aboveground"
"Megachilidae","Megachilini","Megachile_wheeleri","solitary","ground"
"Megachilidae","Megachilini","Megachile_anograe","solitary","ground"
