"family","tribe","tips","sociality_binary","sociality_three_states","nest_three_states","nest_binary"
"Apidae","Anthophorini","Anthophora_californica","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_bimaculata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_tibialis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_wartmanni","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_maculilabralis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_beijingensis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_quadrimaculata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_centriformis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_fulvicauda","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_balneorum","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_abroniae","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_columbariae","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_salazariae","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_striata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_mortuaria","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_pachyodonta","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_parkeri","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_albata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_cockerelli","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_flavocincta","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_exigua","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_petrophila","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_maculifrons","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_rhodothorax","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_caudata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_chihuahua","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_timberlakei","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_estebana","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_rara","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_erythrothorax","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_escalante","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_peritomae","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_curta","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_squammulosa","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_phenax","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_hololeuca","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_vestita","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_albigena","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_asserta","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_calceifera","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_dulcifera","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_karlba","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_alpha","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_mcnamarae","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_paeninsulae","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_cingulata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_indistincta","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_thorogoodi","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_walkeri","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_viridicingulata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_adelaidae","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_murrayensis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_pulchra","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_calens","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_quadrifasciata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_aeruginosa","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_chlorocyanea","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_albiceps","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_calva","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_albigenella","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_bombiformis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_rhodoscymna","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_dawsoni","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_scymna","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Amegilla_nubica","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Anthophora_pubescens","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Habropoda_laboriosa","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Habropoda_depressa","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Habropoda_sinensis","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Habropoda_cineraria","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Habropoda_pallida","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Habropoda_tristissima","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Habropoda_tarsata","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Habropoda_radoszkowskii","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Pachymelus_peringueyi","solitary","solitary","ground","ground"
"Apidae","Anthophorini","Deltoptila_aurulentocaudata","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Anthidium_oblongatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_porterae","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Anthidium_florentinum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_septemspinosum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_chubuti","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_rubripes","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_maculosum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_cockerelli","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Anthidium_illustre","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Anthidium_formosum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_collectum","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Anthidium_edwardsii","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_emarginatum","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Anthidium_tenuiflorae","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Anthidium_mormonum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_palliventre","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Anthidium_palmarum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidium_manicatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_eximium","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_cribratum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_stigmaticorne","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_micrurum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_minutulum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_scapulare","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_nanum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_melanurum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_rhombiferum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_octodentatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_tergofasciatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_tuberculiferum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_reticulatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_immaculatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_junodi","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_sjoestedti","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_repetitum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pseudoanthidium_kryzhanovskii","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidiellum_absonulum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidiellum_notatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidiellum_strigatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthidiellum_breviusculum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Rhodanthidium_infuscatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pachyanthidium_ausense","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pachyanthidium_bicolor","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pachyanthidium_cordatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_rufocaudatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_volkmanni","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Pachyanthidium_benguelense","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_calescens","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_cariniventre","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Plesianthidium_trachusiforme","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Rhodanthidium_caturigense","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Rhodanthidium_septemdentatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Rhodanthidium_sticticum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Rhodanthidium_superbum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Bathanthidium_binghami","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Dianthidium_arizonicum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Dianthidium_macrurum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Dianthidium_subparvum","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Dianthidium_curvatum","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Dianthidium_simile","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Dianthidium_dubium","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Dianthidium_pudicum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Dianthidium_ulkei","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Paranthidium_jugatorium","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Anthidiellum_carinatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Anthodioctes_lauroi","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Epanthidium_bicoloratum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Hoplostelis_bivittata","solitary","parasite","parasite","aboveground"
"Megachilidae","Anthidiini","Anthodioctes_mapirensis","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Duckeanthidium_thielei","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Notanthidium_rudolphi","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Notanthidium_bizonatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Notanthidium_steloides","solitary","solitary","aboveground","aboveground"
"Megachilidae","Anthidiini","Trachusa_byssina","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Trachusa_cordaticeps","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Trachusa_larreae","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Trachusa_vietnamensis","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Trachusa_perdita","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Trachusa_schoutedeni","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Trachusa_interrupta","solitary","solitary","ground","ground"
"Megachilidae","Anthidiini","Trachusa_pubescens","solitary","solitary","ground","ground"
"Megachilidae","Osmiini","Chelostoma_florisomne","solitary","solitary","aboveground","aboveground"
"Megachilidae","Osmiini","Chelostoma_edentulum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Osmiini","Chelostoma_emarginatum","solitary","solitary","aboveground","aboveground"
"Megachilidae","Osmiini","Chelostoma_diodon","solitary","solitary","aboveground","aboveground"
"Megachilidae","Osmiini","Chelostoma_mocsaryi","solitary","solitary","aboveground","aboveground"
"Megachilidae","Osmiini","Chelostoma_grande","solitary","solitary","aboveground","aboveground"
